,region,hazard,rp,hhid,helped_cat,affected_cat,pcwgt,pcexp,pcsoc,c,pov_line,optimal_hh_reco_rate,dk_private,dk_public,dk0,scale_fac_soc,di0_pub,hh_reco_rate,dc0_prv,dc0_pub,dc0,welf_class,c_min,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,dk_prv_t,sav_f,sav_i,sav_offset_to,t_exhaust_sav,intermed_sf_num,di_t,di_prv_t,di_pub_t,dc_t,dc_net,sav_delta,dc_net_t0
1424472,NCR,PF,500,1374414019153,not_helped,na,817.6435409035975,494834.79531834024,19612.520787691567,494834.7953183402,22302.6775,0.9050000000000006,0,0,0.0,0.0018262763282396236,0.0,0.9050000000000006,119.89629774967771,0.0,119.89629774967771,0,15573.959716184301,0,0.002843150703937299,0.00010172089939077706,-1,0.0,0.0,0.0,-131.21,152.51,0.0,10.0,0.0,35.82,35.82,0.0,35.82,35.82,0.0,119.9
1424489,NCR,PF,500,1374428848001,not_helped,na,981.2837324760078,282829.4317825872,23404.274265830067,282829.4317825873,22302.6775,1.1150000000000009,0,0,0.0,0.0018262763282396236,0.0,1.1150000000000009,143.0762453418087,0.0,143.0762453418087,0,15573.959716184301,0,0.0037606913845080804,0.00021240598291200855,-1,0.0,0.0,0.0,-131.21,23.67,0.0,10.0,0.0,42.74,42.74,0.0,42.74,42.74,0.0,143.08
1424507,NCR,PF,500,1374450418004,not_helped,na,368.7241460780951,346013.8746382119,13075.012975795642,346013.874638212,22302.6775,0.9650000000000006,0,0,0.0,0.0018262763282396236,0.0,0.9650000000000006,79.93085977049506,0.0,79.93085977049506,0,15573.959716184301,0,0.003400033834407502,9.697975208556588e-05,-1,0.0,0.0,0.0,-131.21,67.56,0.0,10.0,0.0,23.88,23.88,0.0,23.88,23.88,0.0,79.93
1424525,NCR,PF,500,1374481214338,not_helped,na,1021.6856848781508,562113.3534135697,113098.86679769127,562113.3534135699,22302.6775,1.0350000000000006,0,0,0.0,0.0018262763282396236,0.0,1.0350000000000006,691.4019648732358,0.0,691.4019648732358,0,15573.959716184301,0,0.002667583635029616,0.0005166353470085801,-1,0.0,0.0,0.0,-131.21,136.86,0.0,10.0,0.0,206.55,206.55,0.0,206.55,206.55,0.0,691.4
1424535,NCR,PF,500,1374497135158,not_helped,na,533.1681164896763,319789.790627268,32687.53588219996,319789.79062726814,22302.6775,0.7950000000000005,0,0,0.0,0.0018262763282396236,0.0,0.7950000000000005,199.82717047239944,0.0,199.82717047239944,0,15573.959716184301,0,0.0035366957320652577,0.00026238471049066077,-1,0.0,0.0,0.0,-131.21,40.2,0.0,10.0,0.0,59.7,59.7,0.0,59.7,59.7,0.0,199.83
1424539,NCR,PF,500,1374512111373,not_helped,na,2309.9739216338194,369569.6098922847,64761.63056974304,369569.6098922849,22302.6775,0.6750000000000004,0,0,0.0,0.0018262763282396236,0.0,0.6750000000000004,395.90421983988426,0.0,395.90421983988426,0,15573.959716184301,0,0.003289893732212507,0.0004499213704049905,-1,0.0,0.0,0.0,-131.21,50.77,0.0,10.0,0.0,118.27,118.27,0.0,118.27,118.27,0.0,395.9
1424556,NCR,PF,500,1375115415153,not_helped,na,1179.2198327515346,266038.74969652115,5735.209334191266,266038.74969652126,22302.6775,0.7950000000000005,0,0,0.0,0.0018262763282396236,0.0,0.7950000000000005,35.06078455863105,0.0,35.06078455863105,0,15573.959716184301,0,0.003877551249725433,5.5324784611070824e-05,-1,0.0,0.0,0.0,-131.21,24.2,0.0,10.0,0.0,10.47,10.47,0.0,10.47,10.47,0.0,35.06
1424567,NCR,PF,500,1375117148002,not_helped,na,368.9420349747769,337182.7946632045,7308.93229044392,337182.7946632045,22302.6775,0.4250000000000002,0,0,0.0,0.0018262763282396236,0.0,0.4250000000000002,44.681350837739096,0.0,44.681350837739096,0,15573.959716184301,0,0.003444270823174293,5.562919317833604e-05,-1,0.0,0.0,0.0,-131.21,65.73,0.0,10.0,0.0,13.35,13.35,0.0,13.35,13.35,0.0,44.68
1424570,NCR,PF,500,1375117243367,not_helped,na,1411.0453806784574,261599.2642285623,933.9295274951708,261599.26422856242,22302.6775,0.7150000000000004,0,0,0.0,0.0018262763282396236,0.0,0.7150000000000004,5.7093473051179595,0.0,5.7093473051179595,0,15573.959716184301,0,0.003910314934073339,9.161242664725066e-06,-1,0.0,0.0,0.0,-131.21,24.41,0.0,10.0,0.0,1.71,1.71,0.0,1.71,1.71,0.0,5.71
1424576,NCR,PF,500,1375117821485,not_helped,na,509.93757490061574,555476.7149378465,59144.825757751365,555476.7149378468,22302.6775,0.8450000000000005,0,0,0.0,0.0018262763282396236,0.0,0.8450000000000005,361.5672720589029,0.0,361.5672720589029,0,15573.959716184301,0,0.0026834719896859874,0.00027332316715834257,-1,0.0,0.0,0.0,-131.21,165.11,0.0,10.0,0.0,108.01,108.01,0.0,108.01,108.01,0.0,361.57
1424593,NCR,PF,500,1375119126659,not_helped,na,1461.0104051132714,259213.2372591225,10936.522615635207,259213.23725912254,22302.6775,0.7550000000000004,0,0,0.0,0.0018262763282396236,0.0,0.7550000000000004,66.85772757437671,0.0,66.85772757437671,0,15573.959716184301,0,0.003928270700123416,0.00010828531036764879,-1,0.0,0.0,0.0,-131.21,17.02,0.0,10.0,0.0,19.97,19.97,0.0,19.97,19.97,0.0,66.86
1424670,NCR,PF,500,1375411258002,not_helped,na,1137.3787366897623,412211.0491814325,16343.7669422842,412211.04918143264,22302.6775,0.7150000000000004,0,0,0.0,0.0018262763282396236,0.0,0.7150000000000004,99.91357913018635,0.0,99.91357913018635,0,15573.959716184301,0,0.0031150870064932824,0.00010175782345266818,-1,0.0,0.0,0.0,-131.21,105.13,0.0,10.0,0.0,29.85,29.85,0.0,29.85,29.85,0.0,99.91
1424709,NCR,PF,500,1376113218001,not_helped,na,1843.6206536852383,733809.8554388257,142554.2574035826,733809.8554388257,22302.6775,0.8450000000000005,0,0,0.0,0.0018262763282396236,0.0,0.8450000000000005,871.4702141639319,0.0,871.4702141639319,0,15573.959716184301,0,0.0023347383958166766,0.0004988128297432208,-1,0.0,0.0,0.0,-131.21,221.78,0.0,10.0,0.0,260.34,260.34,0.0,260.34,260.34,0.0,871.47
1424717,NCR,PF,500,1376116718001,not_helped,na,1226.4653497080146,270957.13566412096,27095.7862053757,270957.1356641211,22302.6775,0.8450000000000005,0,0,0.0,0.0018262763282396236,0.0,0.8450000000000005,165.64339106679984,0.0,165.64339106679984,0,15573.959716184301,0,0.0038421976260770386,0.00025669474482405797,-1,0.0,0.0,0.0,-131.21,14.38,0.0,10.0,0.0,49.48,49.48,0.0,49.48,49.48,0.0,165.64
1424721,NCR,PF,500,1376117228002,not_helped,na,1343.3586850707338,305186.440125353,51562.043420747665,305186.44012535305,22302.6775,1.1150000000000009,0,0,0.0,0.0018262763282396236,0.0,1.1150000000000009,315.21180665544716,0.0,315.21180665544716,0,15573.959716184301,0,0.003620323496702791,0.00043378274098431185,-1,0.0,0.0,0.0,-131.21,20.21,0.0,10.0,0.0,94.17,94.17,0.0,94.17,94.17,0.0,315.21
1424737,NCR,PF,500,1376210528001,not_helped,na,2623.3458810607544,237629.4928181113,1225.0282227704754,237629.49281811138,22302.6775,0.6150000000000003,0,0,0.0,0.0018262763282396236,0.0,0.6150000000000003,7.488907221004663,0.0,7.488907221004663,0,15573.959716184301,0,0.004102795071293301,1.3229112319011485e-05,-1,0.0,0.0,0.0,-131.21,9.93,0.0,10.0,0.0,2.24,2.24,0.0,2.24,2.24,0.0,7.49
1424750,NCR,PF,500,1376218328003,not_helped,na,407.51422229704406,341305.79711564875,67779.78100513708,341305.7971156488,22302.6775,1.1150000000000009,0,0,0.0,0.0018262763282396236,0.0,1.1150000000000009,414.3549364597704,0.0,414.3549364597704,0,15573.959716184301,0,0.003423404074496783,0.000509920847890843,-1,0.0,0.0,0.0,-131.21,32.09,0.0,10.0,0.0,123.78,123.78,0.0,123.78,123.78,0.0,414.35
2457797,XII - SOCCSKSARGEN,EQ,30,12636244128002,not_helped,na,2303.2443457657673,1334611.2733333968,315760.36263792537,1334611.273333397,22302.6775,0.6150000000000003,0,0,0.0,5.721499382546004e-05,0.0,0.6150000000000003,33.67329245642435,0.0,33.67329245642435,0,15573.959716184301,0,0.0017312213573858583,1.3318589357144993e-05,-1,0.0,0.0,0.0,-19.75,8.53,0.0,10.0,0.0,18.07,18.07,0.0,18.07,18.07,0.0,33.67
2458829,XII - SOCCSKSARGEN,EQ,50,128075211183,helped,a,14.15976587968191,352024.4075782565,0.0,352024.40757825656,22302.6775,1.1150000000000009,82522,7528,90050.0,0.00012510480342778024,2371.7558775811294,1.1150000000000009,118011.23809375007,2371.7558775811294,120382.9939713312,1,15573.959716184301,0,0.0033708824463347907,0.1441947667523988,-1,0.0,0.0,14796.299999999992,-19.75,0.34,0.0,10.0,232381.57040806802,5170.54,4661.69,508.85,21668.41,21668.41,0.0,120383.0
2459326,XII - SOCCSKSARGEN,EQ,50,1263338181157,helped,a,16.547490140397773,380401.77640964364,0.0,380401.7764096437,22302.6775,0.9650000000000006,109097,9953,119050.0,0.00012510480342778024,3135.7712871366875,0.9650000000000006,139650.47680877644,3135.7712871366875,142786.24809591312,1,15573.959716184301,0,0.003242714604146575,0.17632479278468086,-1,0.0,0.0,24649.619999999966,-19.75,1.53,0.0,10.0,443224.39522066613,8438.83,7766.06,672.77,32225.71,32225.71,0.0,142786.25
2459700,XII - SOCCSKSARGEN,EQ,50,12631216311292,helped,a,43.27777584044703,930157.4128025981,0.0,930157.4128025984,22302.6775,0.6450000000000004,461593,42111,503704.0,0.00012510480342778024,13267.403262595502,0.6450000000000004,443156.0066259707,13267.403262595502,456423.40988856624,1,15573.959716184301,0,0.002073727896176924,0.30949052569633834,-1,0.0,0.0,170794.9699999998,-19.75,28.13,0.0,10.0,7782629.416769765,56656.76,53810.3,2846.46,166819.52,166819.52,0.0,456423.41
2459863,XII - SOCCSKSARGEN,EQ,50,12636244128002,helped,a,84.5719749748121,1334611.2733333968,315760.36263792537,1334611.273333397,22302.6775,1.0350000000000006,279954,25540,305494.0,0.00012510480342778024,8046.57878764905,1.0350000000000006,378027.9585098331,8046.57878764905,386074.53729748214,1,15573.959716184301,0,0.0017312213573858583,0.12367133114807315,-1,0.0,0.0,56783.72000000008,-19.75,37.51,0.0,10.0,5265723.006552088,19656.02,17929.66,1726.36,78427.17,78427.17,0.0,386074.54
2461052,XII - SOCCSKSARGEN,EQ,50,12636244128002,not_helped,na,2256.793725025188,1334611.2733333968,315760.36263792537,1334611.273333397,22302.6775,1.0350000000000006,0,0,0.0,0.00012510480342778024,0.0,1.0350000000000006,73.84893592913433,0.0,73.84893592913433,0,15573.959716184301,0,0.0017312213573858583,2.9157818510746308e-05,-1,0.0,0.0,0.0,-19.75,43.48,0.0,10.0,0.0,39.5,39.5,0.0,39.5,39.5,0.0,73.85
2461241,XII - SOCCSKSARGEN,EQ,100,12471092110,helped,a,201.24194732768032,166379.92499949908,3182.8644742448078,166379.92499949908,22302.6775,0.7550000000000004,65274,6036,71310.0,0.00031252290059399275,1901.6894895164316,0.7550000000000004,69848.81008380486,1901.6894895164316,71750.49957332129,1,15573.959716184301,0,0.004903199155781713,0.24050532002510888,-1,0.0,0.0,20385.36999999999,-19.75,2.24,0.0,10.0,4362999.309836692,6831.57,6423.57,408.0,22222.52,22222.52,0.0,71750.5
2461406,XII - SOCCSKSARGEN,EQ,100,12633112716,helped,a,54.64279879728507,139280.84539412474,0.0,139280.84539412477,22302.6775,1.1150000000000009,33869,3132,37001.0,0.00031252290059399275,986.7613454548482,1.1150000000000009,48434.631043809175,986.7613454548482,49421.39238926402,1,15573.959716184301,0,0.005359006682381867,0.15080555450927044,-1,0.0,0.0,6072.739999999998,-19.75,0.19,0.0,10.0,368549.1094590553,2124.97,1913.26,211.71,8896.08,8896.08,0.0,49421.4
2461414,XII - SOCCSKSARGEN,EQ,100,12633299252,helped,a,42.28709652313338,207112.4928064808,0.0,207112.49280648082,22302.6775,0.7150000000000004,92284,8534,100818.0,0.00031252290059399275,2688.704125833868,0.7150000000000004,95057.86332182481,2688.704125833868,97746.56744765869,1,15573.959716184301,0,0.004394675855794685,0.2790155933141263,-1,0.0,0.0,30653.649999999976,-19.75,7.65,0.0,10.0,1373678.6571517254,10234.52,9657.67,576.85,32151.88,32151.88,0.0,97746.56
2461479,XII - SOCCSKSARGEN,EQ,100,12654123598,helped,a,140.21792312352616,172139.92069843554,4152.7750698001655,172139.92069843563,22302.6775,0.5850000000000003,92057,8513,100570.0,0.00031252290059399275,2682.0879099160675,0.5850000000000003,82859.04479286137,2682.0879099160675,85541.13270277744,1,15573.959716184301,0,0.004820467913212213,0.32922455932847566,-1,0.0,0.0,37362.73000000003,-19.75,1.55,0.0,10.0,5495022.148003498,12348.15,11772.72,575.43,34205.35,34205.35,0.0,85541.14
2461608,XII - SOCCSKSARGEN,EQ,100,124710922175,helped,a,100.62097366384016,150911.35100950606,4272.763999073016,150911.35100950612,22302.6775,1.0350000000000006,37747,3490,41237.0,0.00031252290059399275,1099.5520739583078,1.0350000000000006,50963.119964910504,1099.5520739583078,52062.67203886881,1,15573.959716184301,0,0.005148361596957954,0.15253440702413,-1,0.0,0.0,7656.319999999994,-19.75,1.14,0.0,10.0,845727.7466409574,2649.42,2413.52,235.9,10573.71,10573.71,0.0,52062.67
2461702,XII - SOCCSKSARGEN,EQ,100,124743821444,helped,a,96.42033307055003,184839.79406903905,0.0,184839.79406903908,22302.6775,0.8450000000000005,62399,5770,68169.0,0.00031252290059399275,1817.884087890956,0.8450000000000005,72386.45295499271,1817.884087890956,74204.33704288366,1,15573.959716184301,0,0.00465192021630609,0.20667763047371568,-1,0.0,0.0,16963.15,-19.75,5.78,0.0,10.0,1754954.0080118885,5734.39,5344.37,390.02,20068.25,20068.25,0.0,74204.34
2461767,XII - SOCCSKSARGEN,EQ,100,126312163239,helped,a,105.94940995172696,163467.0363125724,10525.345527118528,163467.03631257245,22302.6775,0.8450000000000005,51539,4766,56305.0,0.00031252290059399275,1501.5659554399128,0.8450000000000005,59794.34407203454,1501.5659554399128,61295.91002747445,1,15573.959716184301,0,0.004946692351598077,0.1895785308420038,-1,0.0,0.0,14010.859999999999,-19.75,1.38,0.0,10.0,1592778.1940432629,4739.67,4417.52,322.15,16578.85,16578.85,0.0,61295.92
2461769,XII - SOCCSKSARGEN,EQ,100,126312242146,helped,a,154.55844076745547,217490.13710746786,0.0,217490.1371074679,22302.6775,0.9050000000000006,71091,6574,77665.0,0.00031252290059399275,2071.1906401724686,0.9050000000000006,86735.13622916052,2071.1906401724686,88806.32686933299,1,15573.959716184301,0,0.00428854737604408,0.20341092491364157,-1,0.0,0.0,17618.860000000022,-19.75,10.41,0.0,10.0,2941136.2639593915,5995.32,5550.96,444.36,21940.39,21940.39,0.0,88806.33
2461797,XII - SOCCSKSARGEN,EQ,100,126317121343,helped,a,160.54442921901278,145837.34478188542,0.0,145837.34478188545,22302.6775,1.0350000000000006,40003,3699,43702.0,0.00031252290059399275,1165.3991752354673,1.0350000000000006,54006.36620760868,1165.3991752354673,55171.76538284415,1,15573.959716184301,0,0.005237157336717258,0.17083279640174154,-1,0.0,0.0,8113.899999999987,-19.75,0.89,0.0,10.0,1430050.1672643945,2806.38,2556.35,250.03,11204.27,11204.27,0.0,55171.77
2461860,XII - SOCCSKSARGEN,EQ,100,126333210446,helped,a,33.02285770712389,200801.4800428617,0.0,200801.48004286175,22302.6775,1.0350000000000006,53876,4982,58858.0,0.00031252290059399275,1569.6184620230058,1.0350000000000006,72735.71946606817,1569.6184620230058,74305.33792809118,1,15573.959716184301,0,0.0044632019782733815,0.16621516506328288,-1,0.0,0.0,10927.81,-19.75,8.73,0.0,10.0,396164.5287118984,3779.64,3442.89,336.75,15089.92,15089.92,0.0,74305.34
2461888,XII - SOCCSKSARGEN,EQ,100,126361742239,helped,a,96.88542123687938,162883.23181415634,0.0,162883.23181415634,22302.6775,1.1150000000000009,39769,3677,43446.0,0.00031252290059399275,1158.4679014168191,1.1150000000000009,56871.97265881034,1158.4679014168191,58030.44056022716,1,15573.959716184301,0,0.004955549365746003,0.15155122614848576,-1,0.0,0.0,7130.609999999996,-19.75,3.57,0.0,10.0,767283.52505202,2495.1,2246.56,248.54,10445.73,10445.73,0.0,58030.45
2461892,XII - SOCCSKSARGEN,EQ,100,126361747132,helped,a,193.77084247375876,149253.26008980328,0.0,149253.26008980328,22302.6775,0.9650000000000006,41386,3827,45213.0,0.00031252290059399275,1205.726586543967,0.9650000000000006,52976.47628448098,1205.726586543967,54182.20287102495,1,15573.959716184301,0,0.005176879814960175,0.16916858975707108,-1,0.0,0.0,9350.840000000013,-19.75,1.35,0.0,10.0,1971018.7896362073,3204.74,2946.06,258.68,12228.3,12228.3,0.0,54182.21
2462084,XII - SOCCSKSARGEN,EQ,100,128075211183,helped,a,34.6648784710605,352024.4075782565,0.0,352024.40757825656,22302.6775,0.6750000000000005,159607,14760,174367.0,0.00031252290059399275,4650.254616511354,0.6750000000000005,158020.17138059138,4650.254616511354,162670.42599710272,1,15573.959716184301,0,0.0033708824463347907,0.278726166526544,-1,0.0,0.0,56387.75000000008,-19.75,26.68,0.0,10.0,2064447.525622822,18763.1,17765.41,997.69,56824.83,56824.83,0.0,162670.43
2462298,XII - SOCCSKSARGEN,EQ,100,1247819210200,helped,a,149.15018033511663,180795.7377177012,10782.632134351428,180795.73771770127,22302.6775,0.7950000000000005,65956,6099,72055.0,0.00031252290059399275,1921.538137269834,0.7950000000000005,73221.24842682848,1921.538137269834,75142.78656409831,1,15573.959716184301,0,0.0047036597856237455,0.22319987669243221,-1,0.0,0.0,19366.669999999987,-19.75,3.27,0.0,10.0,3083707.3550819084,6517.25,6104.99,412.26,21913.75,21913.75,0.0,75142.79
2462308,XII - SOCCSKSARGEN,EQ,100,1247819219391,helped,a,66.28896815354751,212863.01954375216,0.0,212863.01954375222,22302.6775,0.7950000000000005,81121,7501,88622.0,0.00031252290059399275,2363.249314258243,0.7950000000000005,90049.00697466246,2363.249314258243,92412.2562889207,1,15573.959716184301,0,0.00433490801561198,0.23629571442932795,-1,0.0,0.0,23819.57999999999,-19.75,9.15,0.0,10.0,1685654.6452264162,8011.57,7504.55,507.02,26948.14,26948.14,0.0,92412.26
2462349,XII - SOCCSKSARGEN,EQ,100,1263122423197,helped,a,103.03896345924396,199958.4133289359,0.0,199958.41332893592,22302.6775,0.9650000000000007,57236,5293,62529.0,0.00031252290059399275,1667.6014691866258,0.9650000000000007,73265.3940129163,1667.6014691866258,74932.99548210292,1,15573.959716184301,0,0.0044726009806388784,0.1759649471802737,-1,0.0,0.0,12932.039999999985,-19.75,8.42,0.0,10.0,1449513.9935089583,4432.12,4074.34,357.78,16911.54,16911.54,0.0,74932.99
2462352,XII - SOCCSKSARGEN,EQ,100,1263122426425,helped,a,51.51948172962198,298219.8835683819,0.0,298219.88356838195,22302.6775,0.6150000000000003,156460,14469,170929.0,0.00031252290059399275,4558.572767364687,0.6150000000000003,145516.8591666238,4558.572767364687,150075.43193398847,1,15573.959716184301,0,0.003662365611926462,0.3278444121941434,-1,0.0,0.0,60632.06000000009,-19.75,18.44,0.0,10.0,3283662.180750291,20080.63,19102.61,978.02,57369.35,57369.35,0.0,150075.43
2462495,XII - SOCCSKSARGEN,EQ,100,1263311718004,helped,a,178.83097611345966,230867.50216999254,27015.054970023433,230867.50216999263,22302.6775,0.6450000000000004,103338,9556,112894.0,0.00031252290059399275,3010.6933005001692,0.6450000000000004,99226.17115393962,3010.6933005001692,102236.86445443978,1,15573.959716184301,0,0.0041624458196060235,0.2687024993421074,-1,0.0,0.0,38236.29999999999,-19.75,6.55,0.0,10.0,7204473.699683255,12701.02,12055.09,645.93,37363.43,37363.43,0.0,102236.86
2462499,XII - SOCCSKSARGEN,EQ,100,1263312168189,helped,a,85.94000564589598,213911.86208651372,0.0,213911.86208651378,22302.6775,1.0350000000000006,54965,5083,60048.0,0.00031252290059399275,1601.4393100086186,1.0350000000000006,74205.93252009126,1601.4393100086186,75807.37183009987,1,15573.959716184301,0,0.004324267598528099,0.1576097113976276,-1,0.0,0.0,11148.690000000004,-19.75,10.72,0.0,10.0,1051839.085530698,3856.06,3512.48,343.58,15394.95,15394.95,0.0,75807.38
2462500,XII - SOCCSKSARGEN,EQ,100,1263312169216,helped,a,107.42500263595952,211399.04976953517,0.0,211399.0497695352,22302.6775,0.6150000000000003,111233,10286,121519.0,0.00031252290059399275,3240.685568118956,0.6150000000000003,103453.13048498699,3240.685568118956,106693.81605310595,1,15573.959716184301,0,0.00434989205916798,0.329213348377852,-1,0.0,0.0,43105.48000000004,-19.75,7.3,0.0,10.0,4867673.51021008,14275.99,13580.72,695.27,40785.86,40785.86,0.0,106693.83
2462517,XII - SOCCSKSARGEN,EQ,100,1263323139227,helped,a,40.40857451367003,211901.51937704172,0.0,211901.5193770417,22302.6775,0.8450000000000005,74327,6873,81200.0,0.00031252290059399275,2165.392952525917,0.8450000000000005,86223.62359630351,2165.392952525917,88389.01654882943,1,15573.959716184301,0,0.004344731676648646,0.21712210348181638,-1,0.0,0.0,20205.8,-19.75,9.37,0.0,10.0,876072.9208703252,6830.58,6366.0,464.58,23904.48,23904.48,0.0,88389.02
2462532,XII - SOCCSKSARGEN,EQ,100,1263329158004,helped,a,36.246082734114324,153338.4988685821,0.0,153338.4988685821,22302.6775,0.9650000000000006,43691,4040,47731.0,0.00031252290059399275,1272.833919424517,0.9650000000000006,55927.00974593482,1272.833919424517,57199.84366535934,1,15573.959716184301,0,0.005107453154638008,0.17496472978399602,-1,0.0,0.0,9871.639999999992,-19.75,1.86,0.0,10.0,389225.0864114303,3383.22,3110.14,273.08,12909.35,12909.35,0.0,57199.84
2462536,XII - SOCCSKSARGEN,EQ,100,1263329958007,helped,a,42.28709652313338,152760.65941283904,0.0,152760.65941283904,22302.6775,0.7550000000000004,63057,5831,68888.0,0.00031252290059399275,1837.102619842663,0.7550000000000004,67474.64105375046,1837.102619842663,69311.74367359313,1,15573.959716184301,0,0.005117103879861816,0.2573561793168155,-1,0.0,0.0,19692.97999999996,-19.75,0.73,0.0,10.0,885660.7522229442,6598.57,6204.43,394.14,21466.77,21466.77,0.0,69311.75
2462541,XII - SOCCSKSARGEN,EQ,100,1263330120469,helped,a,75.3411313639777,190963.09696718806,17542.242439043905,190963.09696718806,22302.6775,0.6750000000000004,79425,7345,86770.0,0.00031252290059399275,2314.100281726009,0.6750000000000004,78645.54864184202,2314.100281726009,80959.64892356803,1,15573.959716184301,0,0.004576729774976078,0.24827823848650618,-1,0.0,0.0,28060.15,-19.75,3.08,0.0,10.0,2232808.81645611,9342.53,8846.05,496.48,28283.13,28283.13,0.0,80959.65
2462565,XII - SOCCSKSARGEN,EQ,100,1263334818001,helped,a,437.8721830831813,155858.96442642988,0.0,155858.96442642988,22302.6775,0.6150000000000003,79493,7351,86844.0,0.00031252290059399275,2315.990629131095,0.6150000000000003,73933.09271208248,2315.990629131095,76249.08334121357,1,15573.959716184301,0,0.005065987367449873,0.31493953227543525,-1,0.0,0.0,30805.479999999996,-19.75,0.33,0.0,10.0,14179441.782860633,10202.4,9705.51,496.89,29147.77,29147.77,0.0,76249.09
