,district,hazard,rp,index,hhid,helped_cat,affected_cat,pov_line,ispoor,has_ew,pcwgt,pcwgt_ae,pcsoc,c,dk_private,dk_public,dk0,pc_fee_BE,pc_fee,di0_prv,di0_pub,di0,dc0_prv,dc0_pub,dc0,hh_reco_rate,welf_class,c_min,macro_multiplier,dc_npv_pre,help_received,dc_post_reco,dw,const,integ,t_start_prv_reco,t_pov_inc,t_pov_cons,t_pov_bool,dk_prv_t,sav_f,sav_i,sav_offset_to,di_prv_t,di_pub_t,di_t,dc_t,dc_net,sav_delta,scale_fac_soc
89,Ampara,PF,5.0,89,52105079061,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,88562.66069045712,34522.515993269706,0.0,34522.515993269706,0.0,0.0,11342.27908867195,0.0,11342.27908867195,52215.86186233212,0.0,52215.86186233212,1.1839688272323092,1,36346.798828125,1.2234467588769353,63883.32695743601,0.0,0,0.0,0.006720547699471256,0.23435585888415755,-1.0,0.0,0.0,True,11.498067816630343,0.09902717279242879,7380.22172420476,0.0,3.8648273622351694,0.0,3.8648273622351694,17.792305240468394,17.792305240468394,0.0,1.0095943186009114e-06
90,Ampara,PF,5.0,90,52105079071,helped,a,43493.30859375,0.0,1,3.6021976204629826,3.6021976204629826,0.0,102760.33082992432,52346.0707701752,0.0,52346.0707701752,0.0,0.0,17198.159716587543,0.0,17198.159716587543,66413.53200179932,0.0,66413.53200179932,0.9401922925846962,1,36346.798828125,1.2779073630638522,84870.34155217613,0.0,0,0.0,0.006239032512030306,0.3545769992267835,-1.0,0.0,0.0,True,90.65909355502907,0.09825447775563312,8563.360902493694,0.0,30.3303000015395,0.0,30.3303000015395,117.12545894277245,117.12545894277245,0.0,1.0095943186009114e-06
91,Ampara,PF,5.0,91,52105079091,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,97794.88630633907,29628.63372702496,0.0,29628.63372702496,0.0,0.0,9734.4073303774,0.0,9734.4073303774,61448.087478214075,0.0,61448.087478214075,1.7453953707175986,1,36346.798828125,1.1539611805244188,70908.70756732767,0.0,0,0.0,0.006395461996676583,0.1561980574148552,-1.0,0.0,0.0,True,0.22143582672950893,0.09694908582159467,8149.5738588615895,0.0,0.07524039859744355,0.0,0.07524039859744355,0.47495224290477267,0.47495224290477267,0.0,1.0095943186009114e-06
92,Ampara,PF,5.0,92,52105079101,helped,a,43493.30859375,0.0,1,4.502747025578729,4.502747025578729,0.0,204269.3147260458,95066.40713213243,0.0,95066.40713213243,0.0,0.0,31233.81047488463,0.0,31233.81047488463,167922.5158979208,0.0,167922.5158979208,1.4378234073057274,1,36346.798828125,1.1855764846731802,199084.98609573315,0.0,0,0.0,0.0044251544125620485,0.310752505889782,-1.0,0.0,0.0,True,5.68779660983586,0.09738011729572893,17022.44289383715,0.0,1.9212041826903024,0.0,1.9212041826903024,10.328981158747197,10.328981158747197,0.0,1.0095943186009114e-06
93,Ampara,PF,5.0,93,52105080021,helped,a,43493.30859375,0.0,1,3.0393488092211913,3.0393488092211913,0.0,156100.25071455978,59494.90835985676,0.0,59494.90835985676,0.0,0.0,19546.890936454736,0.0,19546.890936454736,119753.45188643478,0.0,119753.45188643478,1.684288012410703,1,36346.798828125,1.159354877526702,138836.7485451974,0.0,0,0.0,0.005062070570393299,0.22594204935168283,-1.0,0.0,0.0,True,0.6721971862283552,0.09760185279681899,13008.354226213314,0.0,0.22813322980020478,0.0,0.22813322980020478,1.3976515164171084,1.3976515164171084,0.0,1.0095943186009114e-06
94,Ampara,PF,5.0,94,52105080031,helped,a,43493.30859375,0.0,1,2.0262325394807945,2.0262325394807945,0.0,257854.53057833834,57410.0843478854,0.0,57410.0843478854,0.0,0.0,18861.927656282634,0.0,18861.927656282634,221507.73175021334,0.0,221507.73175021334,3.5297945717335426,1,36346.798828125,1.0774308381815767,238659.2610833322,0.0,0,0.0,0.003938606673433383,0.09513593887999143,-1.0,0.0,0.0,True,2.463208376483871e-06,0.09806737827865408,21487.87754819486,0.0,8.662356291611485e-07,0.0,8.662356291611485e-07,1.0172761388616248e-05,1.0172761388616248e-05,0.0,1.0095943186009114e-06
95,Ampara,PF,5.0,95,52105080041,helped,a,43493.30859375,0.0,1,7.09181388818278,7.09181388818278,0.0,117991.63777099803,30894.402945870246,0.0,30894.402945870246,0.0,0.0,10150.272377548134,0.0,10150.272377548134,81644.83894287303,0.0,81644.83894287303,2.3141591922196967,1,36346.798828125,1.1170775757160265,91203.61875603003,0.0,0,0.0,0.005822431408274671,0.12335983616160964,-1.0,0.0,0.0,True,0.004930367837788622,0.096026116966895,9832.636480916502,0.0,0.001693721050920817,0.0,0.001693721050920817,0.01362363267437628,0.01362363267437628,0.0,1.0095943186009114e-06
96,Ampara,PF,5.0,96,52105080051,helped,a,43493.30859375,0.0,0,2.0262325394807945,2.0262325394807945,49.999998092651346,57668.25934297946,20686.52623780601,0.0,20686.52623780601,0.0,0.0,6796.503226934219,0.0,6796.503226934219,21321.460514854458,0.0,21321.460514854458,0.7021457890486662,1,36346.798828125,1.3647081786490762,29097.571545365223,0.0,0,0.0,0.00832839997581249,0.22499569420976448,-1.0,0.0,0.019267822736030827,True,179.22138528586805,0.09920925726836316,4805.6882785816215,0.0,59.6847774990414,0.0,59.6847774990414,187.2383473103853,187.2383473103853,0.0,1.0095943186009114e-06
97,Ampara,PF,5.0,97,52105080061,helped,a,43493.30859375,0.0,0,4.052465078961589,4.052465078961589,0.0,43978.161544766444,25177.174330845115,0.0,25177.174330845115,0.0,0.0,8271.89240727023,0.0,8271.89240727023,8271.89240727023,0.0,8271.89240727023,0.0,3,36346.798828125,5.632680043150034,46592.92328151532,0.0,0,0.0,0.009536992927029751,0.40711522891811136,-1.0,6.763005780346797,4.79768786127168,True,25177.174330845115,0.0,3664.8467953972036,0.0,8271.89240727023,0.0,8271.89240727023,8271.89240727023,8271.89240727023,0.0,1.0095943186009114e-06
98,Ampara,PF,5.0,98,52105080071,helped,a,43493.30859375,0.0,1,9.118046427663575,9.118046427663575,0.0,49828.32154581401,11420.883788343268,0.0,11420.883788343268,0.0,0.0,3752.300423061066,0.0,3752.300423061066,13481.522717689011,0.0,13481.522717689011,0.8518799836277191,1,36346.798828125,1.304821695376177,17590.98332874742,0.0,0,0.0,0.008959666954076136,0.05411668428649758,-1.0,0.0,0.0,True,35.942829845373105,0.09848243996766648,4152.360128817834,0.0,12.00434894377366,0.0,12.00434894377366,43.13004950294645,43.13004950294645,0.0,1.0095943186009114e-06
99,Ampara,PF,5.0,99,52105080081,helped,a,43493.30859375,0.0,1,7.09181388818278,7.09181388818278,0.0,58331.51470211651,17741.946136252183,0.0,17741.946136252183,0.0,0.0,5829.068330152663,0.0,5829.068330152663,21984.71587399151,0.0,21984.71587399151,0.910590496655153,1,36346.798828125,1.2863831899724034,28280.768936622135,0.0,0,0.0,0.008280915798245584,0.17005853728995962,-1.0,0.0,0.0,True,37.53816544866847,0.09951233732081555,4860.9595585097095,0.0,12.55135671219609,0.0,12.55135671219609,47.338270118291874,47.338270118291874,0.0,1.0095943186009114e-06
